SUBSIDIARY_CD	SUPPLIER_CD	FACILITY_CD	PROCESSED_DATE	PROCESSED_QUANTITY	UPD_COUNT	DEL_FLG	REG_USR	REG_TIME	UPD_USR	UPD_TIME
CHN	0AIO	F2A	20180513	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180514	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180515	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180516	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180517	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180518	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180519	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180520	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180521	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180522	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180523	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180524	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180525	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180526	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180527	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180528	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180529	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180530	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180531	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180601	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180602	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180603	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180604	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180605	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180606	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180607	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180608	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180609	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180610	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180611	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180612	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180613	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180614	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180615	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180616	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180617	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180618	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180619	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180620	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180621	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180622	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180623	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180624	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180625	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180626	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180627	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180628	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180629	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180630	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180701	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180702	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180703	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180704	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180705	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180706	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180707	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180708	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180709	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180710	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180711	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180712	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180713	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180714	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180715	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180716	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180717	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180718	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180719	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180720	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180721	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180722	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180723	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180724	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180725	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180726	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180727	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180728	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180729	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180730	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180731	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180801	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180802	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180803	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180804	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180805	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180806	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180807	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180808	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180809	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180810	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180811	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180812	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180813	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180814	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180815	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180816	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180817	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180818	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180819	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180820	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180821	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180822	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180823	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180824	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180825	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180826	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180827	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180828	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180829	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180830	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180831	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180901	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180902	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180903	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180904	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180905	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180906	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180907	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180908	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180909	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180910	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180911	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180912	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180913	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180914	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180915	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180916	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180917	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180918	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180919	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180920	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180921	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180922	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180923	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180924	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180925	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180926	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180927	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180928	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180929	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20180930	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181001	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181002	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181003	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181004	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181005	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181006	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181007	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181008	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181009	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181010	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181011	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181012	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181013	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181014	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181015	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181016	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181017	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181018	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181019	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181020	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181021	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181022	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181023	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181024	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181025	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181026	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181027	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181028	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181029	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181030	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181031	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181101	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181102	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181103	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181104	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181105	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181106	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181107	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181108	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181109	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181110	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181111	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181112	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181113	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181114	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181115	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181116	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181117	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181118	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181119	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181120	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181121	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181122	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181123	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181124	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181125	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181126	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181127	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181128	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181129	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181130	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181201	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181202	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181203	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181204	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181205	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181206	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181207	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181208	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181209	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181210	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181211	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181212	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181213	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181214	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181215	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181216	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181217	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181218	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181219	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181220	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181221	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181222	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181223	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181224	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181225	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181226	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181227	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181228	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181229	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181230	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20181231	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190101	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190102	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190103	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190104	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190105	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190106	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190107	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190108	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190109	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190110	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190111	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190112	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190113	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190114	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190115	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190116	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190117	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190118	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190119	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190120	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190121	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190122	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190123	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190124	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190125	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190126	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190127	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190128	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190129	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190130	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190131	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190201	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190202	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190203	49999	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
CHN	0AIO	F2A	20190204	0	0	0	LS_050	'2019-09-18'	LS_050	'2019-09-18'
